journal,processed_text
1,"['atlanta', 'before', 'blacklivesmatter', 'became', 'trending', 'hashtag', 'before', 'names', 'like', 'michael', 'brown', 'laquan', 'mcdonald', 'walter', 'scott', 'filled', 'national', 'headlines', 'before', 'protesters', 'took', 'streets', 'charlotte', 'baltimore', 'atlanta', 'police', 'moment', 'reckoning', 'several', 'officers', 'killed', 'elderly', 'woman', 'named', 'kathryn', 'johnston', 'botched', 'drug', 'raid', 'johnston', 'death', 'occurred', 'years', 'week', 'forced', 'atlanta', 'police', 'department', 'undergo', 'major', 'series', 'reforms', 'reforms', 'actually', 'change', 'anything', 'revisited', 'case', 'talking', 'officials', 'activists', 'police', 'shooting', 'johnston', 'death', 'impacted', 'atlanta']"
1,"['retired', 'army', 'michael', 'flynn', 'asked', 'serve', 'donald', 'trump', 'national', 'security', 'adviser', 'verified', 'twitter', 'account', 'interacted', 'right', 'anti', 'semitic', 'figures', 'maligned', 'muslim', 'faith', 'shared', 'unfounded', 'news', 'stories', 'kfile', 'review', 'flynn', 'twitter', 'account', 'finds', 'retired', 'lieutenant', 'general', 'once', 'served', 'head', 'defense', 'intelligence', 'agency', 'tweeted', 'routinely', 'members', 'called', 'right', 'movement', 'going', 'endorse', 'book', 'controversial', 'figure', 'regularly', 'makes', 'offensive', 'comments', 'flynn', 'faced', 'criticism', 'july', 'retweeted', 'anti', 'semitic', 'message', 'flynn', 'retweet', 'accident', 'deleted', 'message']"
1,"['commentators', 'guest', 'analysts', 'offer', 'take', 'presidential', 'election', 'outcome', 'views', 'expressed', 'errol', 'louis', 'real', 'pivot', 'months', 'riding', 'slash', 'burn', 'politics', 'victory', 'donald', 'trump', 'claimed', 'ultimate', 'political', 'prize', 'immediately', 'struck', 'unexpected', 'note', 'grace', 'reconciliation']"
1,"['small', 'fractures', 'democratic', 'coalition', 'began', 'showing', 'themselves', 'during', 'primary', 'season', 'illustrated', 'during', 'democratic', 'convention', 'example', 'frozen', 'face', 'actress', 'susan', 'sarandon', 'progressive', 'stalwart', 'major', 'backer', 'barack', 'obama', 'bernie', 'sanders', 'election', 'cycle', 'fractures', 'came', 'into', 'full', 'focus', 'blacklivesmatter', 'supporter', 'francisco', 'quarterback', 'colin', 'kaepernick', 'announced', 'likely', 'going', 'vote', 'because', 'believed', 'donald', 'trump', 'hillary', 'clinton', 'untrustworthy', 'main', 'story', 'election', 'remains', 'enough', 'white', 'voters', 'america', 'tolerant', 'enough', 'donald', 'trump', 'bigotry', 'misogyny', 'make', 'next', 'president', 'while', 'overwhelming', 'majority', 'people', 'color', 'rejected']"
1,"['reports', 'trump', 'campaign', 'working', 'suppress', 'votes', 'black', 'americans', 'young', 'women', 'white', 'liberals', 'mark', 'rational', 'move', 'republican', 'party', 'presidential', 'nominee', 'made', 'months', 'course', 'never', 'advocate', 'discouraging', 'americans', 'voting', 'decision', 'actively', 'deter', 'people', 'turning', 'mean', 'donald', 'trump', 'given', 'ghost', 'reaching', 'voters', 'spent', 'election', 'cycle', 'much', 'life', 'alienating', 'curious', 'bigotry', 'misogyny', 'also', 'confirm', 'trump', 'taking', 'route', 'laid', 'republican', 'party', 'ignoring', 'post', 'election', 'autopsy', 'urged', 'connect', 'particular', 'groups', 'voters', 'instead', 'party', 'turned', 'retrograde', 'efforts', 'make', 'harder', 'these', 'groups', 'including', 'blacks', 'hispanics', 'vote']"
1,"['thousands', 'seattle', 'teachers', 'made', 'inspiring', 'sight', 'wore', 'black', 'lives', 'matter', 'shirts', 'masse', 'reinforce', 'commitment', 'black', 'students', 'public', 'schools', 'educators', 'students', 'schools', 'district', 'united', 'wednesday', 'under', 'banners', 'raised', 'fists', 'wanted', 'highlight', 'order', 'black', 'lives', 'matter', 'black', 'education', 'matter', 'movement', 'also', 'broader', 'than', 'police', 'accountability', 'school', 'system', 'dramatically', 'unequal', 'ours', 'incumbent', 'upon', 'educators', 'families', 'stand', 'something', 'jesse', 'hagopian', 'event', 'organizers', 'history', 'teacher', 'garfield', 'high', 'school', 'told', 'radio', 'station', 'kuow']"
1,"['time', 'people', 'saying', 'golden', 'black', 'television', 'unrest', 'civil', 'rights', 'african', 'americans', 'protests', 'calls', 'diversity', 'sound', 'familiar', 'blacklivesmatter', 'bumper', 'crop', 'series', 'offering', 'various', 'glimpses', 'into', 'black', 'lives', 'culture']"
1,"['empire', 'waded', 'into', 'blacklivesmatter', 'wednesday', 'night', 'series', 'being', 'hailed', 'network', 'found', 'success', 'show', 'follows', 'travails', 'lyons', 'african', 'american', 'family', 'music', 'industry', 'wednesday', 'episode', 'oldest', 'lyon', 'andre', 'roughed', 'york', 'city', 'police', 'officers', 'moves', 'boxes', 'home', 'screen', 'then', 'goes', 'black']"
1,"['americans', 'become', 'numb', 'spectacle', 'racially', 'tinged', 'violence', 'lights', 'social', 'media', 'unnerving', 'frequency', 'latest', 'videotaped', 'police', 'killing', 'unarmed', 'black', 'american', 'occurred', 'tulsa', 'oklahoma', 'friday', 'officer', 'betty', 'shelby', 'shot', 'year', 'terence', 'crutcher', 'broke', 'down', 'since', 'shooting', 'shelby', 'since', 'placed', 'paid', 'administrative', 'leave', 'justice', 'department', 'launched', 'investigation', 'into', 'shooting', 'crutcher', 'federal', 'civil', 'rights', 'violated', 'tulsa', 'police', 'chief', 'promised', 'full', 'investigation', 'complete', 'transparency', 'meanwhile', 'crutcher', 'family', 'left', 'protest', 'grieve', 'latest', 'example', 'anti', 'black', 'violence', 'enforcement']"
1,"['nearly', 'five', 'years', 'occupy', 'wall', 'street', 'eviction', 'small', 'manhattan', 'park', 'movement', 'shined', 'spotlight', 'spread', 'seeds', 'across', 'america', 'shade', 'honey', 'locust', 'trees', 'zuccotti', 'park', 'near', 'york', 'stock', 'exchange', 'group', 'creed', 'against', 'income', 'inequality', 'corporate', 'greed', 'influence', 'money', 'politics', 'helped', 'spawn', 'variety', 'causes', 'black', 'lives', 'matter', 'ascent', 'bernie', 'sanders', 'francisco', 'quarterback', 'colin', 'kaepernick', 'quiet', 'protest', 'against', 'institutional', 'racism', 'saturday', 'fifth', 'anniversary', 'birth', 'movement', 'occupy', 'veterans', 'gather', 'lower', 'manhattan', 'park', 'later', 'march', 'police', 'headquarters', 'speeches', 'black', 'lives', 'matter', 'minimum', 'wage', 'gentrification', 'prisoner', 'rights', 'aids', 'other', 'topics']"
1,"['easy', 'forget', 'tupac', 'shakur', 'career', 'only', 'lasted', 'five', 'years', 'rapper', 'released', 'studio', 'album', 'pacalypse', 'november', 'september', 'dead', 'shakur', 'just', 'gunned', 'down', 'vegas', 'street', 'succumbed', 'injuries', 'days', 'later', 'within', 'those', 'five', 'years', 'shakur', 'studio', 'recording', 'trove', 'music', 'left', 'behind', 'roles', 'films', 'like', 'poetic', 'justice', 'above', 'shakur', 'fame', 'grew', 'controversial', 'reputation']"
1,"['many', 'excuses', 'brock', 'turner', 'convicted', 'rapist', 'good', 'easygoing', 'personality', 'endears', 'almost', 'everyone', 'meets', 'father', 'letter', 'courts', 'judge', 'agreed', 'week', 'brock', 'became', 'free', 'california', 'county', 'jail', 'serving', 'three', 'months', 'days', 'month', 'sentence', 'raping', 'unconscious', 'woman', 'year', 'former', 'stanford', 'university', 'swimming', 'star', 'must', 'register', 'offender', 'serve', 'three', 'year', 'probation', 'live', 'close', 'family', 'ohio', 'where', 'native', 'oakwood', 'suburb', 'near', 'dayton', 'turner', 'victim', 'well', 'still', 'trying', 'life', 'back', 'together', 'being', 'slut', 'shamed', 'court', 'privilege', 'powerful', 'dangerous', 'left', 'unchecked']"
1,"['black', 'women', 'america', 'past', 'several', 'years', 'deeply', 'painful', 'ever', 'ride', 'exactly', 'just', 'thought', 'journey', 'getting', 'little', 'smoother', 'could', 'drop', 'guard', 'just', 'live', 'then', 'here', 'again', 'mothers', 'daughters', 'friends', 'every', 'seems', 'publicly', 'grieving', 'lost', 'loved', 'ones', 'protesting', 'angrily', 'blacklivesmatter', 'witnessing', 'sisters', 'being', 'brutalized', 'sometimes', 'killed', 'police', 'other', 'angry', 'confess', 'collectively', 'days', 'grief', 'frustration', 'just', 'seem', 'much', 'bear']"
1,"['here', 'question', 'both', 'supporters', 'critics', 'black', 'lives', 'matter', 'movement', 'does', 'black', 'lives', 'matter', 'want', 'sure', 'cite', 'moment', 'leader', 'passionately', 'eloquently', 'denounced', 'recent', 'shooting', 'deaths', 'eight', 'police', 'officers', 'dallas', 'baton', 'rouge', 'name', 'leaders', 'movement']"
1,"['week', 'only', 'hours', 'chilling', 'killing', 'prone', 'restrained', 'baton', 'rouge', 'louisiana', 'resident', 'alton', 'sterling', 'next', 'police', 'shooting', 'black', 'burst', 'onto', 'america', 'radar', 'philando', 'castile', 'gunned', 'down', 'falcon', 'heights', 'minnesota', 'during', 'traffic', 'stop', 'horrified', 'legions', 'swarmed', 'facebook', 'watched', 'castile', 'fiancée', 'diamond', 'reynolds', 'livestreamed', 'bloody', 'aftermath', 'reciting', 'become', 'familiar', 'allegation', 'pulling', 'black', 'person', 'trivial', 'infraction', 'reacting', 'mundane', 'words', 'gestures', 'deadly', 'force', 'then', 'came', 'detail', 'asian', 'americans', 'caused', 'hearts', 'leap', 'into', 'throats', 'here', 'reynolds', 'description', 'whose', 'blurry', 'image', 'could', 'still', 'seen', 'screaming', 'desperately', 'behind', 'demanding', 'show', 'hands', 'chinese', 'chinese']"
1,"['attack', 'dogs', 'unleashed', 'birmingham', 'alabama', 'tiananmen', 'square', 'tank', 'standoff', 'egyptian', 'protester', 'blue', 'being', 'beaten', 'cairo', 'iconic', 'images', 'associated', 'historical', 'moments', 'time', 'makes', 'image', 'iconic', 'true', 'iconic', 'image', 'rare', 'unlike', 'other', 'total', 'many', 'elements', 'vetted', 'against', 'cultural', 'professional', 'historic', 'standards']"
1,"['thousands', 'miles', 'apart', 'didn', 'stop', 'black', 'lives', 'matter', 'protesters', 'europe', 'marching', 'solidarity', 'counterparts', 'weekend', 'hundreds', 'people', 'marched', 'london', 'berlin', 'amsterdam', 'netherlands', 'holding', 'signs', 'emblazoned', 'hashtag', 'blacklivesmatter', 'chanting', 'justice', 'peace', 'followed', 'similar', 'protests', 'across', 'united', 'states', 'police', 'shot', 'dead', 'black', 'alton', 'sterling', 'tuesday', 'louisiana', 'philando', 'castile', 'wednesday', 'minnesota']"
1,"['washington', 'carol', 'swain', 'conservative', 'african', 'american', 'professor', 'slammed', 'black', 'lives', 'matter', 'movement', 'saturday', 'calling', 'very', 'destructive', 'force', 'america', 'michael', 'smerconish', 'asked', 'swain', 'along', 'civil', 'rights', 'attorney', 'areva', 'martin', 'comment', 'conservative', 'website', 'drudge', 'report', 'decision', 'lead', 'homepage', 'title', 'black', 'lives', 'kill', 'following', 'shooting', 'police', 'officers', 'dallas', 'headline', 'quickly', 'pulled', 'down', 'black', 'lives', 'matter', 'movement', 'smerconish', 'asked']"
1,"['washington', 'former', 'alaska', 'sarah', 'palin', 'says', 'black', 'lives', 'matter', 'movement', 'farce', 'americans', 'hyphenate', 'racial', 'backgrounds', 'such', 'african', 'americans', 'asian', 'americans', 'further', 'divide', 'nation', 'blacklivesmatter', 'farce', 'hyphenating', 'america', 'destroys', 'republican', 'vice', 'presidential', 'nominee', 'wrote', 'facebook', 'page', 'shame', 'culture', 'influencers', 'stir', 'contention', 'division', 'could', 'lead', 'evil', 'such', 'dallas', 'shame', 'politicians', 'pundits', 'giving', 'credence', 'thugs', 'rioting', 'against', 'police', 'officers', 'rule', 'name', 'peaceful', 'protests', 'farce', 'blacklivesmatter', 'farce', 'former', 'vice', 'presidential', 'candidate', 'black', 'lives', 'matter', 'than', 'activists', 'grasp']"
1,"['know', 'come', 'destruction', 'unbelievable', 'heartbreak', 'know', 'america', 'centuries', 'powder', 'racism', 'injustice', 'fear', 'hate', 'explode', 'before', 'loving', 'souls', 'revolution', 'televised', 'across', 'social', 'media', 'sniper', 'attack', 'killed', 'five', 'police', 'officers', 'injured', 'seven', 'dallas', 'spark', 'finally', 'shocks', 'into', 'understanding', 'just', 'toxic', 'nation', 'become', 'dangerous', 'matter', 'race', 'surely', 'must', 'deeply', 'failed', 'another', 'willful', 'ignorance', 'thirst', 'vengeance', 'reluctance', 'even', 'acknowledge', 'hatred', 'injustice', 'nation', 'apart', 'sniper', 'suspect', 'later', 'killed', 'standoff', 'police', 'detonated', 'bomb', 'near', 'wanted', 'kill', 'white', 'people', 'especially', 'white', 'officers', 'upset', 'recent', 'police', 'shootings', 'according', 'dallas', 'police', 'chief', 'david', 'brown']"
1,"['washington', 'presumptive', 'democratic', 'presidential', 'candidate', 'hillary', 'clinton', 'joined', 'elizabeth', 'warren', 'other', 'high', 'profile', 'democrats', 'social', 'media', 'call', 'attention', 'back', 'back', 'shootings', 'african', 'american', 'police', 'officers', 'week', 'america', 'woke', 'another', 'tragedy', 'life', 'down', 'soon', 'black', 'lives', 'matter', 'philandocastile', 'tweeted']"
1,"['within', 'each', 'other', 'shot', 'killed', 'police', 'officers', 'hailed', 'different', 'parts', 'country', 'louisiana', 'south', 'other', 'minnesota', 'north', 'shared', 'many', 'similarities', 'both', 'black', 'both', 'moments', 'caught', 'camera', 'both', 'deaths', 'watched', 'shared', 'millions', 'across', 'globe']"
1,"['wednesday', 'federal', 'grand', 'jury', 'indicted', 'former', 'south', 'carolina', 'police', 'officer', 'michael', 'slager', 'charges', 'violating', 'civil', 'rights', 'walter', 'scott', 'scott', 'year', 'black', 'pulled', 'north', 'charleston', 'slager', 'broken', 'tail', 'light', 'april', 'apparently', 'point', 'slager', 'pulled', 'scott', 'scott', 'officer', 'fired', 'eight', 'bullets', 'scott', 'while', 'unarmed', 'away', 'slager', 'scott', 'back', 'five', 'times', 'killing', 'mind', 'scott', 'probably', 'because', 'afraid', 'getting', 'killed', 'irony', 'nowhere', 'near', 'deep', 'enough', 'word', 'north', 'charleston', 'officer', 'indicted', 'federal', 'charges', 'walter', 'scott', 'death']"
1,"['seeking', 'profit', 'death', 'caused', 'auctioning', 'used', 'kill', 'black', 'teenager', 'instance', 'true', 'sign', 'lost', 'soul', 'someone', 'might', 'actually', 'want', 'sign', 'deeper', 'unresolved', 'issues', 'racial', 'violence', 'worship', 'american', 'society', 'enabling', 'power', 'lobby', 'exerts', 'unhinged', 'individuals', 'george', 'zimmerman', 'self', 'proclaimed', 'neighborhood', 'watch', 'volunteer', 'acquitted', 'three', 'years', 'fatal', 'shooting', 'trayvon', 'martin', 'sanford', 'florida', 'tried', 'thursday', 'auction', 'used', 'kill', 'teen', 'reportedly', 'starting', 'while', 'post', 'disappeared', 'auction', 'site', 'bidding', 'slated', 'begin', 'reposted', 'elsewhere', 'according', 'report', 'polo', 'sandoval', 'interviewed', 'registered', 'domain', 'unitedgungroup', 'implications', 'zimmerman', 'actions', 'remain', 'same', 'only', 'confident', 'robust', 'interest', 'buyers', 'weapon', 'also', 'unapologetically', 'eager', 'valorize', 'symbolism', 'original', 'auction', 'post', 'zimmerman', 'called', 'weapon', 'piece', 'american', 'history', 'declared', 'honored', 'humbled', 'announce', 'sale', 'american', 'firearm', 'icon', 'added', 'firearm', 'sale', 'firearm', 'used', 'defend', 'life', 'brutal', 'attack', 'trayvon', 'martin']"
1,"['only', 'recently', 'started', 'newspaper', 'columnist', 'woman', 'called', 'editor', 'complain', 'knew', 'pushback', 'young', 'black', 'delving', 'into', 'treacherous', 'waters', 'writing', 'race', 'relations', 'south', 'mostly', 'conservative', 'white', 'audience', 'replacing', 'retired', 'beloved', 'older', 'white', 'known', 'lighthearted', 'take', 'issues', 'football', 'golf', 'surprised', 'complaint', 'nature']"
1,"['lost', 'good', 'friend', 'prince', 'thursday', 'much', 'talk', 'created', 'much', 'speculation', 'left', 'soon', 'right', 'just', 'want', 'share', 'eight', 'things', 'people', 'media', 'even', 'dedicated', 'fans', 'know', 'comedian']"
1,"['many', 'ways', 'casting', 'saldana', 'singer', 'activist', 'nina', 'simone', 'upcoming', 'biopic', 'stings', 'people', 'color', 'than', 'recent', 'announcement', 'white', 'actor', 'joseph', 'fiennes', 'selected', 'play', 'michael', 'jackson', 'joseph', 'fiennes', 'play', 'michael', 'jackson', 'british', 'show', 'afro', 'latino', 'heritage', 'saldana', 'dominican', 'actress', 'woman', 'color', 'just', 'like', 'simone', 'darkening', 'skin', 'prosthetics', 'attempt', 'make', 'look', 'like', 'simone', 'forthcoming', 'film', 'nina', 'painful', 'reminder', 'abhorrent', 'history', 'blackface', 'hollywood']"
1,"['valdosta', 'georgia', 'large', 'group', 'black', 'students', 'attending', 'donald', 'trump', 'rally', 'valdosta', 'state', 'university', 'monday', 'escorted', 'enforcement', 'before', 'event', 'started', 'didn', 'plan', 'anything', 'tahjila', 'davis', 'year', 'mass', 'media', 'major', 'told', 'moines', 'register', 'trump', 'property', 'private', 'event', 'paid', 'tuition', 'here', 'news', 'reports', 'placed', 'number', 'students', 'escorted']"
1,"['everyone', 'knew', 'oscars', 'host', 'chris', 'rock', 'weeks', 'silence', 'issue', 'going', 'address', 'oscarssowhite', 'controversy', 'during', 'monologue', 'sunday', 'night', 'viewers', 'prepared', 'rock', 'double', 'barreled', 'assault', 'racism', 'hollywood', 'explored', 'head', 'just', 'opening', 'speech', 'comments', 'recorded', 'segments', 'throughout', 'show', 'everyone', 'wants', 'know', 'hollywood', 'racist', 'burning', 'cross', 'racist', 'different', 'kind', 'racist', 'rock', 'sunday']"
1,"['support', 'national', 'enforcement', 'boycott', 'beyonce', 'world', 'tour', 'appears', 'picking', 'steam', 'even', 'critics', 'dismiss', 'action', 'unnecessary', 'beyonce', 'gets', 'political', 'super', 'bowl', 'pays', 'tribute', 'black', 'lives', 'matter', 'miami', 'fraternal', 'order', 'police', 'urged', 'boycott', 'thursday', 'ahead', 'tour', 'april', 'launch', 'marlins', 'park', 'backlash', 'against', 'beyonce', 'started', 'almost', 'immediately', 'superstar', 'singer', 'release', 'controversial', 'formation', 'music', 'video', 'super', 'bowl', 'halftime', 'show', 'performance', 'earlier', 'month']"
1,"['jamiel', 'shaw', 'supporting', 'donald', 'trump', 'president', 'among', 'legions', 'white', 'supremacists', 'white', 'nationalists', 'frantically', 'praying', 'trump', 'presidency', 'though', 'shaw', 'black', 'angeles', 'grieving', 'murder', 'year', 'jamiel', 'shaw', 'undocumented', 'immigrant', 'gang', 'member', 'pedro', 'espinoza', 'killed', 'mistakenly', 'believing', 'rival', 'gang', 'because', 'color', 'backpack', 'espinoza', 'convicted', 'sentenced', 'death', 'trump', 'only', 'saying', 'gonna', 'dealt', 'gonna', 'enforce', 'beautiful', 'thing', 'shaw', 'says', 'second', 'political', 'seen', 'standing', 'next', 'trump', 'during', 'large', 'rally', 'believe', 'donald', 'trump', 'wants', 'make', 'great', 'again', 'loves', 'america']"
1,"['unapologetically', 'black', 'attitude', 'beyonce', 'large', 'degree', 'carolina', 'panthers', 'quarterback', 'newton', 'brought', 'super', 'bowl', 'lifelong', 'attended', 'than', 'super', 'bowls', 'perfectly', 'timed', 'bold', 'black', 'panther', 'inspired', 'halftime', 'tribute', 'beautiful', 'thing', 'behold', 'everything', 'without', 'asking', 'permission', 'beyonce', 'redefined', 'means', 'celebrity', 'command', 'stage', 'while', 'whole', 'world', 'watching', 'going', 'beyond', 'game', 'glitter', 'year', 'icon', 'used', 'star', 'power', 'shine', 'light', 'problem', 'race', 'america', 'singing', 'cleaned', 'version', 'single', 'release', 'formation', 'beyonce', 'dared', 'nation', 'viewed', 'event', 'platform', 'shout', 'blacklivesmatter', 'nods', 'michael', 'jackson', 'black', 'greek', 'step', 'shows', 'malcolm', 'salute', 'anniversary', 'founding', 'black', 'panthers', 'minute', 'watching', 'beyonce', 'those', 'strong', 'black', 'women', 'sporting', 'black', 'berets', 'afros', 'march', 'onto', 'field', 'forgot', 'watching', 'super', 'bowl', 'performance', 'time', 'felt', 'like', 'wasn', 'just', 'spectator', 'game', 'game', 'become', 'part', 'black', 'experience', 'america', 'just', 'lyrics', 'beyonce', 'connected', 'black', 'women', 'everywhere', 'performance', 'became', 'personal']"
1,"['forget', 'talk', 'iowa', 'split', 'vote', 'between', 'hillary', 'clinton', 'bernie', 'sanders', 'democratic', 'nomination', 'presidential', 'race', 'really', 'begins', 'here', 'south', 'carolina', 'february', 'means', 'sanders', 'must', 'find', 'connect', 'pragmatic', 'voters', 'nation', 'time', 'clinton', 'clinging', 'pragmatism', 'people', 'cling', 'guns', 'sanders', 'strong', 'strong', 'enough', 'showing', 'iowa', 'garnering', 'half', 'vote', 'favorable', 'state', 'doesn', 'revolution', 'make', 'followed', 'hampshire', 'respectable', 'loss', 'nevada', 'palmetto', 'state', 'determine', 'whether', 'revolution', 'real', 'pipe', 'dream', 'supercharged', 'howard', 'dean', 'reality', 'faces', 'daunting', 'task', 'south', 'carolina']"
1,"['born', 'slave', 'early', 'frederick', 'douglass', 'escaped', 'young', 'went', 'fight', 'right', 'african', 'americans', 'free', 'douglass', 'rose', 'serve', 'several', 'prominent', 'positions', 'government', 'abolitionist', 'newspaper', 'fought', 'crow', 'laws', 'wrote', 'three', 'autobiographies', 'become', 'classics', 'spoke', 'publicly', 'favor', 'rights', 'women', 'races', 'president', 'abraham', 'lincoln', 'sometimes', 'complained', 'lincoln', 'moving', 'slowly', 'emancipation', 'went', 'call', 'lincoln', 'nation', 'greatest', 'president']"
1,"['thursday', 'morning', 'received', 'text', 'colleague', 'simply', 'read', 'oscars', 'white', 'without', 'even', 'taking', 'moment', 'reflect', 'instantly', 'knew', 'meant', 'done', 'again', 'another', 'year', 'where', 'people', 'color', 'blatantly', 'ignored', 'boys', 'club', 'academy', 'motion', 'picture', 'arts', 'sciences']"
1,"['days', 'taking', 'federal', 'building', 'armed', 'protesters', 'oregon', 'refusing', 'budge', 'until', 'want', 'problem', 'haven', 'specified', 'take', 'them', 'leave', 'started', 'saturday', 'rally', 'supporting', 'local', 'ranchers', 'broader', 'anti', 'government', 'protest', 'occupation', 'malheur', 'national', 'wildlife', 'refuge', 'building', 'near', 'burns']"
1,"['dozens', 'heavily', 'armed', 'white', 'people', 'taken', 'federal', 'government', 'building', 'oregon', 'aren', 'being', 'called', 'know', 'terrorists', 'question', 'internet', 'users', 'asking', 'anti', 'government', 'protesters', 'armed', 'semi', 'automatic', 'weapons', 'seized', 'control', 'wildlife', 'refuge', 'center', 'near', 'burns', 'oregon', 'amid', 'land', 'dispute', 'armed', 'ammon', 'bundy', 'told', 'phone', 'force', 'used', 'against', 'defend', 'ourselves', 'added', 'terrorists']"
1,"['years', 'look', 'back', 'remember', 'maybe', 'tiny', 'body', 'drowned', 'migrant', 'face', 'down', 'beach', 'turkey', 'swagger', 'donald', 'trump', 'carpet', 'bombing', 'rivals', 'debate', 'stage', 'crowds', 'americans', 'straining', 'glimpse', 'humble', 'catholic', 'leader', 'white', 'robe', 'bold', 'femininity', 'caitlyn', 'jenner', 'gazing', 'back', 'cover', 'vanity', 'fair', 'here', 'choices', 'buzzed', 'news', 'stories', 'weren', 'necessarily', 'biggest', 'impactful', 'stories', 'especially', 'year', 'reopening', 'embassy', 'cuba', 'newly', 'belligerent', 'russian', 'president', 'vladimir', 'putin', 'attacks', 'planned', 'parenthood', 'earthquakes', 'nepal', 'killed', 'than', 'people']"
1,"['hurts', 'like', 'hell', 'news', 'cleveland', 'only', 'officer', 'killed', 'year', 'tamir', 'rice', 'facing', 'criminal', 'charges', 'prosecutor', 'explained', 'away', 'little', 'than', 'another', 'tragic', 'event', 'caused', 'part', 'rice', 'having', 'temerity', 'play', 'open', 'carry', 'state', 'broke', 'heart', 'death', 'tamir', 'rice', 'absolute', 'tragedy', 'binds', 'crime', 'prosecutor', 'timothy', 'mcginty', 'monday', 'while', 'announcing', 'decision']"
1,"['during', 'holiday', 'season', 'become', 'commonplace', 'many', 'suddenly', 'attention', 'serious', 'issues', 'such', 'homelessness', 'hunger', 'poverty', 'illness', 'support', 'energy', 'myself', 'producing', 'annual', 'holiday', 'party', 'clothing', 'drive', 'york', 'city', 'homeless', 'youths', 'every', 'december', 'since', 'september', 'attacks', 'began', 'desire', 'bring', 'diverse', 'people', 'together', 'simply', 'heal', 'turned', 'into', 'minimovement', 'also', 'generated', 'support', 'survivors', 'hurricane', 'katrina', 'earthquakes', 'haiti', 'philippines', 'through', 'years', 'activist', 'humanitarian', 'heart', 'long', 'those', 'world', 'seemingly', 'forgotten', 'course', 'daily', 'feel', 'simply', 'empathy', 'your', 'heart', 'fellow', 'human', 'beings', 'clear', 'holiday', 'season', 'only', 'time', 'show', 'kindness', 'compassion', 'toward', 'others']"
1,"['homage', 'latest', 'rock', 'stars', 'immortal', 'music', 'just', 'them', 'into', 'rock', 'roll', 'hall', 'fame', 'pantheon', 'rock', 'announced', 'five', 'inductees', 'ceremony', 'welcome', 'them', 'come', 'april', 'took', 'decades', 'acts', 'make', 'part', 'official', 'rules']"
1,"['chicago', 'watched', 'year', 'laquan', 'mcdonald', 'executed', 'middle', 'street', 'nothing', 'felt', 'compunction', 'come', 'forward', 'assure', 'justice', 'done', 'used', 'official', 'reports', 'cover', 'happened', 'myrtle', 'beach', 'south', 'carolina', 'paralyzed', 'while', 'shooting', 'several', 'times', 'small', 'apartment', 'claiming', 'fired', 'because', 'shot', 'knocked', 'door', 'identified', 'themselves', 'independent', 'prosecutor', 'found', 'suspected', 'selling', 'small', 'amounts', 'marijuana', 'fired', 'shot', 'changed', 'story', 'insisting', 'pointed', 'them', 'something', 'victim', 'disputes', 'video', 'officers', 'entering', 'apartment', 'doesn', 'show', 'them', 'knocking', 'before', 'ramming', 'door', 'down', 'eyewitness', 'didn', 'identify', 'themselves', 'evidence', 'emerged', 'independent', 'prosecutor', 'local', 'solicitor', 'filed', 'charges', 'against', 'paralyzed', 'based', 'word', 'cops', 'wrongly', 'shot', 'them', 'moved', 'enough', 'call', 'press', 'conference', 'explain', 'discrepancies', 'even', 'though', 'spoken', 'publicly', 'months', 'earlier', 'claim', 'officers', 'nothing', 'wrong']"
1,"['recent', 'resignation', 'university', 'missouri', 'system', 'president', 'wolfe', 'incident', 'student', 'being', 'threatened', 'word', 'part', 'long', 'history', 'intolerance', 'only', 'intensified', 'emergence', 'ferguson', 'blacklivesmatter', 'movements', 'proud', 'alum', 'mizzou', 'school', 'journalism', 'disheartened', 'students', 'tell', 'facing', 'same', 'issues', 'familiar', 'days', 'campus', 'decades', 'past', 'because', 'power', 'social', 'media', 'firsthand', 'look', 'ground', 'zero', 'columbia', 'although', 'much', 'racial', 'tension', 'people', 'experience', 'columbia', 'today', 'existed', 'attended', 'university', 'between', 'moment', 'feels', 'like']"
1,"['frat', 'brothers', 'chanting', 'racial', 'epithets', 'people', 'blackface', 'gangsta', 'themed', 'parties', 'noose', 'hung', 'around', 'campus', 'statue', 'former', 'black', 'student', 'colleges', 'universities', 'diverse', 'than', 'ever', 'episodes', 'like', 'these', 'happen', 'alarming', 'regularity', 'current', 'unrest', 'university', 'missouri', 'whose', 'president', 'chancellor', 'resigned', 'monday', 'amid', 'protests', 'school', 'handling', 'racism', 'campus', 'just', 'latest', 'high', 'profile', 'recent', 'string', 'racially', 'charged', 'incidents', 'hundreds', 'students', 'marched', 'university', 'california', 'angeles', 'campus', 'protest', 'month', 'students', 'wore', 'blackface', 'kanye', 'west', 'themed', 'fraternity', 'party', 'across', 'town', 'rival', 'university', 'southern', 'california', 'student', 'leaders', 'demanding', 'action', 'undergraduate', 'student', 'body', 'president', 'indian', 'american', 'accosted', 'racial', 'slur', 'another', 'student', 'threw', 'drink']"
